,u,i,ts,label,idx
10803,412,25,1340251200.0,2.0,7042
10804,27,39,1340251200.0,0.0,7333
10805,39,27,1340251200.0,2.0,7459
10806,70,1781,1340251200.0,2.0,11579
10807,1781,70,1340251200.0,2.0,11636
10808,391,84,1340251200.0,2.0,12570
10809,7459,1039,1340251200.0,2.0,23120
10810,2,2953,1340337600.0,0.0,280
10811,2953,2,1340337600.0,2.0,695
10812,11,162,1340337600.0,0.0,3851
10813,162,11,1340337600.0,2.0,4014
10814,12,191,1340337600.0,1.0,4212
10815,191,12,1340337600.0,2.0,4408
10816,17,1323,1340337600.0,0.0,5595
10817,1323,17,1340337600.0,2.0,5706
10818,19,2229,1340337600.0,2.0,5985
10819,25,7378,1340337600.0,0.0,6959
10820,191,27,1340337600.0,2.0,7391
10821,39,72,1340337600.0,2.0,8895
10822,72,39,1340337600.0,2.0,8945
10823,48,488,1340337600.0,0.0,9863
10824,136,552,1340337600.0,2.0,15398
10825,147,1511,1340337600.0,2.0,15849
10826,1511,147,1340337600.0,2.0,15871
10827,162,1325,1340337600.0,2.0,16367
10828,162,1040,1340337600.0,2.0,16368
10829,1325,162,1340337600.0,2.0,16391
10830,1040,162,1340337600.0,2.0,16392
10831,8,1283,1340424000.0,0.0,2945
10832,1283,8,1340424000.0,2.0,3125
10833,68,11,1340424000.0,0.0,4019
10834,488,48,1340424000.0,2.0,9882
10835,1328,68,1340424000.0,2.0,11474
10836,72,487,1340424000.0,2.0,11762
10837,487,72,1340424000.0,2.0,11772
10838,178,640,1340424000.0,1.0,16903
10839,178,1040,1340424000.0,1.0,16964
10840,178,2959,1340424000.0,1.0,16965
10841,640,178,1340424000.0,2.0,17113
10842,1040,178,1340424000.0,2.0,17114
10843,2959,178,1340424000.0,2.0,17115
10844,318,952,1340424000.0,2.0,19617
10845,7334,394,1340424000.0,2.0,20395
10846,491,1508,1340424000.0,2.0,21172
10847,1508,491,1340424000.0,2.0,21175
10848,9,86,1340510400.0,0.0,3310
10849,86,9,1340510400.0,0.0,3428
10850,11,278,1340510400.0,0.0,3866
10851,278,11,1340510400.0,2.0,4025
10852,138,11,1340510400.0,2.0,4053
10853,18,167,1340510400.0,2.0,5806
10854,167,18,1340510400.0,2.0,5919
10855,27,167,1340510400.0,0.0,7332
10856,32,138,1340510400.0,0.0,8083
10857,61,294,1340510400.0,2.0,10979
10858,64,802,1340510400.0,0.0,11149
10859,177,64,1340510400.0,0.0,11175
10860,802,64,1340510400.0,2.0,11176
10861,68,138,1340510400.0,0.0,11429
10862,68,989,1340510400.0,0.0,11430
10863,138,68,1340510400.0,2.0,11472
10864,989,68,1340510400.0,2.0,11473
10865,84,2961,1340510400.0,0.0,12545
10866,2961,84,1340510400.0,2.0,12569
10867,86,167,1340510400.0,0.0,12704
10868,138,167,1340510400.0,2.0,15475
10869,265,1507,1340510400.0,2.0,18944
10870,394,7334,1340510400.0,2.0,20379
10871,394,2891,1340510400.0,2.0,20380
10872,2891,394,1340510400.0,2.0,20388
10873,804,1040,1340510400.0,2.0,22680
10874,1040,804,1340510400.0,2.0,22682
10875,1309,1327,1340510400.0,2.0,23419
10876,1327,1309,1340510400.0,2.0,23420
10877,3,167,1340596800.0,0.0,1032
10878,64,5,1340596800.0,0.0,1985
10879,11,563,1340596800.0,0.0,3863
10880,11,151,1340596800.0,0.0,3943
10881,11,167,1340596800.0,0.0,3944
10882,563,11,1340596800.0,0.0,4047
10883,151,11,1340596800.0,0.0,4107
10884,167,11,1340596800.0,2.0,4108
10885,15,64,1340596800.0,0.0,5047
10886,22,23,1340596800.0,0.0,6414
10887,27,53,1340596800.0,0.0,7271
10888,273,27,1340596800.0,1.0,7458
10889,260,53,1340596800.0,2.0,10365
10890,68,412,1340596800.0,0.0,11428
10891,412,68,1340596800.0,2.0,11471
10892,167,86,1340596800.0,2.0,12765
10893,107,261,1340596800.0,2.0,13990
10894,261,107,1340596800.0,2.0,14029
10895,808,146,1340596800.0,2.0,15813
10896,273,167,1340596800.0,1.0,16555
10897,266,178,1340596800.0,2.0,17002
10898,261,781,1340596800.0,2.0,18900
10899,781,261,1340596800.0,2.0,18916
10900,781,563,1340596800.0,2.0,21603
10901,3,191,1340683200.0,0.0,989
10902,5,64,1340683200.0,0.0,1809
10903,7443,8,1340683200.0,1.0,3162
10904,15,690,1340683200.0,0.0,5069
10905,18,64,1340683200.0,2.0,5784
10906,64,18,1340683200.0,0.0,5890
10907,21,808,1340683200.0,0.0,6305
10908,27,220,1340683200.0,0.0,7331
10909,220,27,1340683200.0,2.0,7457
10910,34,624,1340683200.0,2.0,8319
10911,624,34,1340683200.0,2.0,8428
10912,7416,167,1340683200.0,2.0,16554
10913,178,624,1340683200.0,1.0,16902
10914,624,178,1340683200.0,2.0,17051
10915,189,191,1340683200.0,2.0,17445
10916,190,261,1340683200.0,2.0,17492
10917,261,190,1340683200.0,2.0,17499
10918,305,191,1340683200.0,2.0,17526
10919,268,191,1340683200.0,0.0,17527
10920,305,220,1340683200.0,2.0,18118
10921,261,7513,1340683200.0,2.0,18898
10922,261,531,1340683200.0,2.0,18899
10923,7513,261,1340683200.0,2.0,18912
10924,531,261,1340683200.0,2.0,18913
10925,2960,261,1340683200.0,2.0,18914
10926,1136,261,1340683200.0,2.0,18915
10927,303,690,1340683200.0,0.0,19421
10928,690,303,1340683200.0,2.0,19427
10929,330,690,1340683200.0,2.0,19744
10930,802,690,1340683200.0,2.0,22236
10931,7581,690,1340683200.0,2.0,22237
10932,1277,1763,1340683200.0,2.0,23408
10933,1763,1277,1340683200.0,2.0,23409
10934,8,147,1340769600.0,0.0,2944
10935,147,8,1340769600.0,2.0,3124
10936,12,172,1340769600.0,1.0,4234
10937,172,12,1340769600.0,2.0,4407
10938,14,191,1340769600.0,0.0,4917
10939,19,2962,1340769600.0,2.0,6017
10940,2962,19,1340769600.0,2.0,6091
10941,808,21,1340769600.0,2.0,6372
10942,22,1255,1340769600.0,0.0,6445
10943,27,191,1340769600.0,0.0,7269
10944,34,488,1340769600.0,2.0,8264
10945,488,34,1340769600.0,2.0,8361
10946,53,190,1340769600.0,2.0,10321
10947,53,84,1340769600.0,2.0,10322
10948,84,53,1340769600.0,0.0,10364
10949,64,523,1340769600.0,0.0,11158
10950,523,64,1340769600.0,2.0,11182
10951,79,261,1340769600.0,2.0,12172
10952,261,79,1340769600.0,2.0,12222
10953,220,305,1340769600.0,2.0,18112
10954,318,1277,1340769600.0,2.0,19619
10955,690,802,1340769600.0,2.0,22233
10956,2,1743,1340856000.0,0.0,323
10957,1743,2,1340856000.0,2.0,766
10958,190,3,1340856000.0,2.0,1136
10959,25,563,1340856000.0,0.0,6911
10960,563,25,1340856000.0,0.0,7041
10961,34,27,1340856000.0,2.0,7390
10962,56,167,1340856000.0,2.0,10540
10963,167,56,1340856000.0,2.0,10564
10964,72,1234,1340856000.0,2.0,11755
10965,1234,72,1340856000.0,2.0,11771
10966,261,2960,1340856000.0,2.0,18897
10967,7505,8,1340942400.0,1.0,3169
10968,9,266,1340942400.0,0.0,3194
10969,11,104,1340942400.0,0.0,3942
10970,104,11,1340942400.0,0.0,4106
10971,53,307,1340942400.0,2.0,10320
10972,307,53,1340942400.0,2.0,10363
10973,86,98,1340942400.0,0.0,12703
10974,98,86,1340942400.0,2.0,12764
10975,554,694,1340942400.0,2.0,21579
10976,694,554,1340942400.0,2.0,21589
10977,261,2,1341028800.0,2.0,694
10978,11,942,1341028800.0,0.0,3941
10979,53,27,1341028800.0,2.0,7393
10980,191,71,1341028800.0,2.0,11725
10981,86,178,1341028800.0,0.0,12701
10982,86,108,1341028800.0,0.0,12702
10983,108,86,1341028800.0,2.0,12763
10984,514,108,1341028800.0,2.0,14066
10985,178,2964,1341028800.0,1.0,16901
10986,2964,178,1341028800.0,2.0,17112
10987,747,261,1341028800.0,2.0,18911
10988,331,2,1341115200.0,2.0,693
10989,7584,3,1341115200.0,1.0,1283
10990,14,76,1341115200.0,0.0,4916
10991,76,14,1341115200.0,0.0,5027
10992,21,53,1341115200.0,0.0,6311
10993,53,21,1341115200.0,2.0,6354
10994,36,801,1341115200.0,2.0,8601
10995,68,86,1341115200.0,0.0,11427
10996,86,68,1341115200.0,0.0,11470
10997,76,412,1341115200.0,0.0,11990
10998,412,76,1341115200.0,2.0,12021
10999,7589,86,1341115200.0,1.0,12762
11000,158,167,1341115200.0,2.0,16299
11001,167,158,1341115200.0,2.0,16313
11002,1305,178,1341115200.0,2.0,17111
11003,261,747,1341115200.0,2.0,18896
11004,694,317,1341115200.0,2.0,19605
11005,9,53,1341201600.0,0.0,3265
11006,9,614,1341201600.0,0.0,3309
11007,11,455,1341201600.0,0.0,3895
11008,455,11,1341201600.0,2.0,4052
11009,12,123,1341201600.0,1.0,4180
11010,52,108,1341201600.0,2.0,10214
11011,108,52,1341201600.0,2.0,10265
11012,53,488,1341201600.0,2.0,10314
11013,962,53,1341201600.0,2.0,10352
11014,488,53,1341201600.0,2.0,10353
11015,61,81,1341201600.0,2.0,10967
11016,79,1138,1341201600.0,2.0,12170
11017,79,162,1341201600.0,2.0,12171
11018,1138,79,1341201600.0,2.0,12220
11019,162,79,1341201600.0,2.0,12221
11020,81,1922,1341201600.0,2.0,12368
11021,81,261,1341201600.0,2.0,12377
11022,261,81,1341201600.0,2.0,12397
11023,84,391,1341201600.0,0.0,12534
11024,86,492,1341201600.0,0.0,12676
11025,108,1778,1341201600.0,2.0,14061
11026,1778,108,1341201600.0,2.0,14080
11027,553,167,1341201600.0,2.0,16532
11028,190,1331,1341201600.0,2.0,17487
11029,190,1299,1341201600.0,2.0,17491
11030,1331,190,1341201600.0,2.0,17495
11031,1299,190,1341201600.0,2.0,17498
11032,549,305,1341201600.0,2.0,19462
11033,307,412,1341201600.0,2.0,19488
11034,412,307,1341201600.0,2.0,19490
11035,1322,554,1341201600.0,2.0,21588
11036,7604,1040,1341201600.0,1.0,23121
11037,1159,7604,1341201600.0,2.0,23271
11038,475,2,1341288000.0,2.0,692
11039,8,957,1341288000.0,0.0,2801
11040,8,48,1341288000.0,0.0,2839
11041,48,8,1341288000.0,0.0,3020
11042,11,76,1341288000.0,0.0,3906
11043,76,11,1341288000.0,0.0,4062
11044,23,348,1341288000.0,2.0,6606
11045,23,151,1341288000.0,2.0,6607
11046,348,23,1341288000.0,2.0,6725
11047,331,23,1341288000.0,2.0,6726
11048,27,805,1341288000.0,0.0,7330
11049,805,27,1341288000.0,2.0,7456
11050,79,1512,1341288000.0,2.0,12169
11051,1512,79,1341288000.0,2.0,12219
11052,86,805,1341288000.0,0.0,12700
11053,492,86,1341288000.0,2.0,12729
11054,805,86,1341288000.0,2.0,12761
11055,101,178,1341288000.0,0.0,13694
11056,134,351,1341288000.0,2.0,15338
11057,143,1040,1341288000.0,0.0,15628
11058,1040,143,1341288000.0,2.0,15654
11059,191,7563,1341288000.0,2.0,17514
11060,317,694,1341288000.0,2.0,19603
11061,1023,351,1341288000.0,2.0,19970
11062,1942,351,1341288000.0,2.0,19976
11063,1741,351,1341288000.0,2.0,19977
11064,518,519,1341288000.0,2.0,21355
11065,805,1021,1341288000.0,2.0,22684
11066,1021,805,1341288000.0,2.0,22686
11067,2,2963,1341374400.0,0.0,279
11068,2963,2,1341374400.0,2.0,691
11069,3,48,1341374400.0,0.0,930
11070,9,522,1341374400.0,0.0,3214
11071,9,962,1341374400.0,0.0,3308
11072,962,9,1341374400.0,2.0,3425
11073,10,12,1341374400.0,0.0,3578
11074,10,160,1341374400.0,0.0,3580
11075,10,48,1341374400.0,0.0,3592
11076,11,1773,1341374400.0,0.0,3897
11077,1773,11,1341374400.0,2.0,4054
11078,79,488,1341374400.0,2.0,12168
11079,488,79,1341374400.0,2.0,12218
11080,84,167,1341374400.0,0.0,12535
11081,167,84,1341374400.0,2.0,12559
11082,136,167,1341374400.0,2.0,15406
11083,167,136,1341374400.0,2.0,15425
11084,167,554,1341374400.0,2.0,16521
11085,348,167,1341374400.0,2.0,16539
11086,554,167,1341374400.0,2.0,16553
11087,177,554,1341374400.0,0.0,16833
11088,444,492,1341374400.0,2.0,20852
11089,444,10,1341460800.0,2.0,3734
11090,11,348,1341460800.0,0.0,3904
11091,348,11,1341460800.0,2.0,4060
11092,12,305,1341460800.0,1.0,4187
11093,12,84,1341460800.0,1.0,4298
11094,305,12,1341460800.0,2.0,4406
11095,22,1153,1341460800.0,0.0,6415
11096,1153,22,1341460800.0,2.0,6495
11097,36,61,1341460800.0,2.0,8622
11098,36,2209,1341460800.0,2.0,8626
11099,43,84,1341460800.0,0.0,9326
11100,84,43,1341460800.0,0.0,9388
11101,1505,81,1341460800.0,2.0,12389
11102,108,349,1341460800.0,2.0,14048
11103,349,108,1341460800.0,2.0,14067
11104,167,348,1341460800.0,2.0,16510
11105,2947,178,1341460800.0,2.0,17110
11106,1763,189,1341460800.0,2.0,17471
11107,393,305,1341460800.0,0.0,19461
11108,428,1778,1341460800.0,2.0,20709
11109,1778,428,1341460800.0,2.0,20712
11110,523,5343,1341460800.0,2.0,21377
11111,5343,523,1341460800.0,2.0,21381
11112,554,2232,1341460800.0,2.0,21578
11113,2232,554,1341460800.0,2.0,21587
11114,160,10,1341547200.0,0.0,3706
11115,11,191,1341547200.0,0.0,3862
11116,191,11,1341547200.0,2.0,4023
11117,695,12,1341547200.0,2.0,4472
11118,64,15,1341547200.0,0.0,5138
11119,18,160,1341547200.0,2.0,5758
11120,151,23,1341547200.0,0.0,6688
11121,217,27,1341547200.0,2.0,7455
11122,36,1234,1341547200.0,2.0,8610
11123,79,1759,1341547200.0,2.0,12167
11124,1759,79,1341547200.0,2.0,12217
11125,167,178,1341547200.0,2.0,16502
11126,167,553,1341547200.0,2.0,16503
11127,167,1778,1341547200.0,2.0,16520
11128,1778,167,1341547200.0,2.0,16552
11129,177,741,1341547200.0,0.0,16824
11130,160,18,1341633600.0,0.0,5860
11131,27,1947,1341633600.0,0.0,7329
11132,32,98,1341633600.0,0.0,8082
11133,56,1947,1341633600.0,2.0,10550
11134,1947,56,1341633600.0,2.0,10572
11135,167,330,1341633600.0,2.0,16509
11136,330,167,1341633600.0,2.0,16538
11137,278,742,1341633600.0,2.0,19083
11138,742,278,1341633600.0,2.0,19089
11139,351,802,1341633600.0,2.0,19967
11140,802,351,1341633600.0,2.0,19975
11141,5,490,1341720000.0,0.0,1922
11142,490,5,1341720000.0,2.0,2062
11143,79,12,1341720000.0,2.0,4471
11144,18,808,1341720000.0,2.0,5769
11145,808,18,1341720000.0,2.0,5889
11146,167,23,1341720000.0,2.0,6724
11147,167,27,1341720000.0,2.0,7389
11148,146,27,1341720000.0,0.0,7414
11149,34,554,1341720000.0,2.0,8318
11150,7405,89,1341720000.0,2.0,12981
11151,146,808,1341720000.0,0.0,15768
11152,7589,167,1341720000.0,1.0,16551
11153,278,741,1341720000.0,2.0,19082
11154,741,278,1341720000.0,2.0,19088
11155,305,492,1341720000.0,2.0,19451
11156,8,363,1341806400.0,0.0,2943
11157,363,8,1341806400.0,2.0,3123
11158,53,11,1341806400.0,2.0,4018
11159,553,22,1341806400.0,2.0,6525
11160,33,202,1341806400.0,0.0,8145
11161,33,53,1341806400.0,0.0,8152
11162,202,33,1341806400.0,2.0,8203
11163,53,33,1341806400.0,2.0,8208
11164,554,34,1341806400.0,2.0,8427
11165,36,955,1341806400.0,2.0,8621
11166,44,1735,1341806400.0,0.0,9458
11167,44,91,1341806400.0,0.0,9459
11168,1735,44,1341806400.0,2.0,9522
11169,81,385,1341806400.0,2.0,12363
11170,385,81,1341806400.0,1.0,12388
11171,167,391,1341806400.0,2.0,16508
11172,167,2966,1341806400.0,2.0,16519
11173,391,167,1341806400.0,2.0,16537
11174,2966,167,1341806400.0,2.0,16550
11175,172,523,1341806400.0,2.0,16690
11176,523,172,1341806400.0,2.0,16692
11177,190,307,1341806400.0,2.0,17486
11178,307,190,1341806400.0,2.0,17494
11179,261,624,1341806400.0,2.0,18895
11180,624,261,1341806400.0,2.0,18910
11181,361,955,1341806400.0,2.0,20088
11182,2231,802,1341806400.0,2.0,22677
11183,5343,1039,1341806400.0,2.0,23119
11184,8,84,1341892800.0,0.0,2942
11185,84,8,1341892800.0,0.0,3122
11186,9,802,1341892800.0,0.0,3307
11187,522,9,1341892800.0,0.0,3321
11188,802,9,1341892800.0,2.0,3424
11189,11,53,1341892800.0,0.0,3869
11190,12,489,1341892800.0,1.0,4297
11191,489,12,1341892800.0,2.0,4469
11192,492,12,1341892800.0,2.0,4470
11193,33,372,1341892800.0,0.0,8187
11194,372,33,1341892800.0,2.0,8242
11195,38,167,1341892800.0,0.0,8831
11196,167,38,1341892800.0,2.0,8868
11197,42,694,1341892800.0,0.0,9235
11198,694,43,1341892800.0,2.0,9387
11199,191,393,1341892800.0,2.0,17506
11200,393,191,1341892800.0,0.0,17525
11201,802,2231,1341892800.0,2.0,22674
11202,22,265,1341979200.0,0.0,6444
11203,5343,22,1341979200.0,2.0,6494
11204,265,22,1341979200.0,2.0,6523
11205,957,22,1341979200.0,0.0,6524
11206,26,61,1341979200.0,2.0,7089
11207,61,303,1341979200.0,2.0,10973
11208,64,7604,1341979200.0,0.0,11147
11209,370,111,1341979200.0,2.0,14218
11210,177,303,1341979200.0,0.0,16827
11211,278,349,1341979200.0,2.0,19081
11212,349,278,1341979200.0,2.0,19087
11213,363,2853,1341979200.0,2.0,20112
11214,2853,363,1341979200.0,2.0,20116
11215,957,2219,1341979200.0,0.0,22997
11216,2219,957,1341979200.0,2.0,22998
11217,522,5,1342065600.0,0.0,2126
11218,9,7589,1342065600.0,0.0,3306
11219,12,26,1342065600.0,1.0,4213
11220,26,12,1342065600.0,2.0,4410
11221,22,278,1342065600.0,0.0,6404
11222,278,22,1342065600.0,2.0,6476
11223,44,123,1342065600.0,0.0,9428
11224,123,44,1342065600.0,2.0,9490
11225,371,44,1342065600.0,0.0,9536
11226,694,453,1342065600.0,2.0,20931
11227,1770,7554,1342065600.0,2.0,23746
11228,7566,2232,1342065600.0,2.0,23889
11229,9,488,1342152000.0,0.0,3235
11230,488,9,1342152000.0,2.0,3423
11231,12,594,1342152000.0,1.0,4296
11232,594,12,1342152000.0,2.0,4468
11233,19,261,1342152000.0,2.0,5994
11234,490,21,1342152000.0,2.0,6350
11235,349,22,1342152000.0,2.0,6522
11236,26,53,1342152000.0,2.0,7065
11237,594,26,1342152000.0,2.0,7229
11238,34,155,1342152000.0,2.0,8317
11239,155,34,1342152000.0,2.0,8426
11240,36,492,1342152000.0,2.0,8611
11241,42,412,1342152000.0,0.0,9257
11242,42,551,1342152000.0,0.0,9287
11243,44,695,1342152000.0,0.0,9427
11244,488,44,1342152000.0,2.0,9479
11245,695,44,1342152000.0,2.0,9489
11246,799,70,1342152000.0,2.0,11682
11247,76,267,1342152000.0,0.0,11989
11248,118,7589,1342152000.0,2.0,14526
11249,7589,118,1342152000.0,1.0,14575
11250,155,594,1342152000.0,2.0,16175
11251,594,155,1342152000.0,2.0,16191
11252,748,185,1342152000.0,2.0,17376
11253,265,594,1342152000.0,2.0,18947
11254,594,265,1342152000.0,2.0,18954
11255,349,695,1342152000.0,2.0,19948
11256,695,349,1342152000.0,2.0,19954
11257,489,492,1342152000.0,2.0,21165
11258,492,489,1342152000.0,2.0,21171
11259,492,840,1342152000.0,2.0,21183
11260,840,492,1342152000.0,2.0,21198
11261,594,636,1342152000.0,2.0,21756
11262,636,594,1342152000.0,2.0,21757
11263,2965,1650,1342152000.0,2.0,23654
11264,2,2967,1342238400.0,0.0,66
11265,2967,2,1342238400.0,2.0,690
11266,32,5,1342238400.0,0.0,2001
11267,8,22,1342238400.0,0.0,2871
11268,22,8,1342238400.0,0.0,3050
11269,9,167,1342238400.0,0.0,3304
11270,9,267,1342238400.0,0.0,3305
11271,167,9,1342238400.0,2.0,3421
11272,267,9,1342238400.0,0.0,3422
11273,18,177,1342238400.0,2.0,5783
11274,22,2760,1342238400.0,0.0,6443
11275,2760,22,1342238400.0,2.0,6521
11276,31,146,1342238400.0,0.0,7933
11277,42,48,1342238400.0,0.0,9286
11278,588,44,1342238400.0,2.0,9521
11279,79,551,1342238400.0,2.0,12166
11280,551,79,1342238400.0,2.0,12216
11281,114,351,1342238400.0,0.0,14307
11282,351,114,1342238400.0,2.0,14327
11283,2232,177,1342238400.0,2.0,16848
11284,185,593,1342238400.0,2.0,17368
11285,593,185,1342238400.0,2.0,17375
11286,551,191,1342238400.0,2.0,17519
11287,594,286,1342238400.0,2.0,19217
11288,492,1040,1342238400.0,2.0,21182
11289,1040,492,1342238400.0,2.0,21205
11290,7401,1135,1342238400.0,2.0,23246
11291,7563,1135,1342238400.0,2.0,23247
11292,19,955,1342324800.0,2.0,6016
11293,261,19,1342324800.0,2.0,6066
11294,955,19,1342324800.0,2.0,6090
11295,42,453,1342324800.0,0.0,9255
11296,44,107,1342324800.0,0.0,9455
11297,44,157,1342324800.0,0.0,9456
11298,107,44,1342324800.0,2.0,9519
11299,157,44,1342324800.0,2.0,9520
11300,84,278,1342324800.0,0.0,12544
11301,278,84,1342324800.0,2.0,12568
11302,185,389,1342324800.0,2.0,17367
11303,214,219,1342324800.0,2.0,17976
11304,219,214,1342324800.0,2.0,17981
11305,296,1153,1342324800.0,2.0,19343
11306,1153,296,1342324800.0,2.0,19350
11307,389,492,1342324800.0,2.0,20352
11308,492,389,1342324800.0,2.0,20353
11309,63,22,1342411200.0,2.0,6487
11310,26,38,1342411200.0,2.0,7133
11311,38,26,1342411200.0,0.0,7228
11312,33,1507,1342411200.0,0.0,8151
11313,33,104,1342411200.0,0.0,8186
11314,1507,33,1342411200.0,2.0,8207
11315,104,33,1342411200.0,0.0,8241
11316,2233,39,1342411200.0,2.0,8964
11317,48,79,1342411200.0,0.0,9862
11318,79,48,1342411200.0,2.0,9881
11319,52,296,1342411200.0,2.0,10213
11320,296,52,1342411200.0,2.0,10264
11321,1332,72,1342411200.0,2.0,11779
11322,79,320,1342411200.0,2.0,12156
11323,79,740,1342411200.0,2.0,12165
11324,320,79,1342411200.0,2.0,12201
11325,740,79,1342411200.0,2.0,12215
11326,748,81,1342411200.0,2.0,12396
11327,152,219,1342411200.0,2.0,16058
11328,413,167,1342411200.0,2.0,16549
11329,219,804,1342411200.0,2.0,18089
11330,804,219,1342411200.0,2.0,18101
11331,312,2203,1342411200.0,0.0,19541
11332,453,694,1342411200.0,2.0,20924
11333,530,748,1342411200.0,2.0,21405
11334,748,530,1342411200.0,2.0,21413
11335,594,1763,1342411200.0,2.0,21755
11336,694,695,1342411200.0,2.0,22247
11337,695,694,1342411200.0,2.0,22248
11338,696,804,1342411200.0,2.0,22255
11339,804,696,1342411200.0,2.0,22256
11340,1162,2231,1342411200.0,2.0,23281
11341,2231,1162,1342411200.0,2.0,23282
11342,2,748,1342497600.0,0.0,278
11343,748,2,1342497600.0,2.0,689
11344,1039,5,1342497600.0,2.0,2125
11345,206,9,1342497600.0,2.0,3420
11346,22,79,1342497600.0,0.0,6442
11347,79,22,1342497600.0,2.0,6520
11348,25,63,1342497600.0,0.0,6958
11349,63,25,1342497600.0,2.0,7040
11350,26,44,1342497600.0,2.0,7132
11351,44,26,1342497600.0,0.0,7227
11352,44,1784,1342497600.0,0.0,9454
11353,1784,44,1342497600.0,2.0,9518
11354,72,1332,1342497600.0,2.0,11761
11355,79,624,1342497600.0,2.0,12150
11356,624,79,1342497600.0,2.0,12195
11357,84,254,1342497600.0,0.0,12543
11358,254,84,1342497600.0,2.0,12567
11359,178,491,1342497600.0,1.0,16962
11360,178,490,1342497600.0,1.0,16963
11361,491,178,1342497600.0,2.0,17108
11362,490,178,1342497600.0,2.0,17109
11363,205,429,1342497600.0,2.0,17793
11364,429,205,1342497600.0,2.0,17804
11365,357,744,1342497600.0,2.0,20026
11366,744,357,1342497600.0,2.0,20035
11367,393,1162,1342497600.0,0.0,20372
11368,1162,393,1342497600.0,2.0,20375
11369,634,411,1342497600.0,0.0,20571
11370,453,690,1342497600.0,2.0,20926
11371,690,453,1342497600.0,2.0,20930
11372,589,1162,1342497600.0,2.0,21732
11373,690,1161,1342497600.0,2.0,22232
11374,1161,690,1342497600.0,2.0,22235
11375,740,1784,1342497600.0,2.0,22414
11376,1784,740,1342497600.0,2.0,22419
11377,1332,740,1342497600.0,2.0,22420
11378,1323,1784,1342497600.0,2.0,23430
11379,1784,1323,1342497600.0,2.0,23431
11380,2,257,1342584000.0,0.0,14
11381,21,2,1342584000.0,0.0,420
11382,242,3,1342584000.0,2.0,1165
11383,5,1039,1342584000.0,0.0,1921
11384,8,319,1342584000.0,0.0,2870
11385,523,9,1342584000.0,2.0,3345
11386,19,456,1342584000.0,2.0,5975
11387,456,19,1342584000.0,2.0,6050
11388,242,21,1342584000.0,2.0,6365
11389,42,91,1342584000.0,0.0,9258
11390,44,1780,1342584000.0,0.0,9453
11391,1163,44,1342584000.0,2.0,9516
11392,1780,44,1342584000.0,2.0,9517
11393,2970,72,1342584000.0,2.0,11778
11394,84,483,1342584000.0,0.0,12542
11395,483,84,1342584000.0,2.0,12566
11396,411,634,1342584000.0,2.0,20562
11397,492,2234,1342584000.0,2.0,21181
11398,2234,492,1342584000.0,2.0,21197
11399,530,1155,1342584000.0,2.0,21403
11400,1155,530,1342584000.0,2.0,21412
11401,7554,1770,1342584000.0,2.0,23748
11402,8,1310,1342670400.0,0.0,2876
11403,1310,8,1342670400.0,2.0,3056
11404,9,808,1342670400.0,0.0,3262
11405,18,351,1342670400.0,2.0,5782
11406,351,18,1342670400.0,2.0,5888
11407,21,490,1342670400.0,0.0,6310
11408,22,739,1342670400.0,0.0,6405
11409,22,957,1342670400.0,0.0,6441
11410,739,22,1342670400.0,2.0,6488
11411,444,25,1342670400.0,2.0,7039
11412,30,107,1342670400.0,2.0,7740
11413,42,38,1342670400.0,0.0,8863
11414,44,488,1342670400.0,0.0,9413
11415,44,204,1342670400.0,0.0,9452
11416,204,44,1342670400.0,0.0,9515
11417,52,554,1342670400.0,2.0,10212
11418,554,52,1342670400.0,2.0,10263
11419,53,808,1342670400.0,2.0,10313
11420,808,53,1342670400.0,2.0,10362
11421,167,413,1342670400.0,2.0,16500
11422,178,351,1342670400.0,1.0,16864
11423,178,1163,1342670400.0,1.0,16961
11424,1163,178,1342670400.0,2.0,17107
11425,488,7513,1342670400.0,2.0,21157
11426,7513,488,1342670400.0,2.0,21160
11427,619,724,1342670400.0,2.0,21904
11428,724,619,1342670400.0,2.0,21905
11429,695,7589,1342670400.0,2.0,22250
11430,8,357,1342756800.0,0.0,2868
11431,357,8,1342756800.0,2.0,3121
11432,22,349,1342756800.0,0.0,6400
11433,22,1299,1342756800.0,0.0,6440
11434,1299,22,1342756800.0,2.0,6519
11435,52,962,1342756800.0,2.0,10211
11436,64,7589,1342756800.0,0.0,11152
11437,808,98,1342756800.0,2.0,13583
11438,108,206,1342756800.0,2.0,14060
11439,206,108,1342756800.0,2.0,14079
11440,111,370,1342756800.0,2.0,14196
11441,167,206,1342756800.0,2.0,16518
11442,206,167,1342756800.0,2.0,16548
11443,184,12,1342843200.0,2.0,4552
11444,1307,19,1342843200.0,2.0,6049
11445,91,21,1342843200.0,1.0,6364
11446,22,962,1342843200.0,0.0,6439
11447,962,22,1342843200.0,2.0,6518
11448,136,23,1342843200.0,2.0,6662
11449,490,29,1342843200.0,2.0,7701
11450,42,1299,1342843200.0,0.0,9259
11451,42,1163,1342843200.0,0.0,9285
11452,44,191,1342843200.0,0.0,9451
11453,191,44,1342843200.0,2.0,9493
11454,136,52,1342843200.0,2.0,10251
11455,53,91,1342843200.0,2.0,10319
11456,91,53,1342843200.0,1.0,10361
11457,76,79,1342843200.0,0.0,11978
11458,79,76,1342843200.0,2.0,12010
11459,91,204,1342843200.0,1.0,13074
