,u,i,ts,label,idx
15806,2998,1954,1353010570.22168,2.0,15807
15807,1954,2998,1353010736.59765,2.0,15808
15808,101,1811,1353011196.11276,2.0,15809
15809,1811,101,1353011286.06396,0.0,15810
15810,2999,1586,1353014503.68101,2.0,15811
15811,1586,2999,1353014585.49492,2.0,15812
15812,2941,1747,1353017056.04121,2.0,15813
15813,1747,2941,1353017114.98019,2.0,15814
15814,36,2726,1353017672.15437,0.0,15815
15815,2726,36,1353017686.66303,2.0,15816
15816,1474,1906,1353019623.84169,2.0,15817
15817,1906,1474,1353019929.89406,2.0,15818
15818,3000,2941,1353020243.86587,2.0,15819
15819,2941,3000,1353021339.95987,2.0,15820
15820,3001,2941,1353021575.42948,2.0,15821
15821,2941,3001,1353022185.6902,2.0,15822
15822,2177,2988,1353022792.12616,2.0,15823
15823,2988,2177,1353022830.26799,2.0,15824
15824,2263,2941,1353024448.96573,2.0,15825
15825,2941,2263,1353024505.56966,2.0,15826
15826,2941,2919,1353027866.14613,2.0,15827
15827,3002,2068,1353028551.4205,2.0,15828
15828,2997,2712,1353030196.34355,2.0,15829
15829,2068,3002,1353033158.38642,2.0,15830
15830,2943,2297,1353036458.47464,2.0,15831
15831,2297,2943,1353036529.53943,2.0,15832
15832,1404,3599,1353044111.73444,2.0,15833
15833,2029,2689,1353044735.93554,1.0,15834
15834,2046,2215,1353044894.64603,0.0,15835
15835,2902,2215,1353044940.14502,2.0,15836
15836,2077,2389,1353045267.94297,2.0,15837
15837,2941,3003,1353046496.07179,2.0,15838
15838,3003,2941,1353046523.82,2.0,15839
15839,3002,2591,1353052967.4213,2.0,15840
15840,2591,3002,1353053173.13328,2.0,15841
15841,2981,36,1353058225.87346,2.0,15842
15842,2965,2236,1353081386.41143,2.0,15843
15843,1811,271,1353085499.15533,0.0,15844
15844,271,1811,1353087486.86097,0.0,15845
15845,444,2878,1353090730.46861,2.0,15846
15846,81,2878,1353090746.79676,2.0,15847
15847,1586,2398,1353092065.90872,2.0,15848
15848,1369,2878,1353097636.0628,2.0,15849
15849,274,2878,1353097645.95645,2.0,15850
15850,2636,2827,1353104225.91371,2.0,15851
15851,1657,2796,1353111644.27886,0.0,15852
15852,503,2267,1353118184.23445,2.0,15853
15853,1586,3006,1353118188.43531,2.0,15854
15854,3006,1586,1353118300.50656,2.0,15855
15855,463,2878,1353119090.78121,2.0,15856
15856,503,2878,1353119109.26037,2.0,15857
15857,2734,3004,1353119695.96562,2.0,15858
15858,3004,2734,1353119768.40788,2.0,15859
15859,1811,1566,1353122781.36346,0.0,15860
15860,1566,1811,1353123092.17049,0.0,15861
15861,2994,2643,1353124738.12831,2.0,15862
15862,2497,2643,1353125427.85341,2.0,15863
15863,2643,2497,1353125639.73888,2.0,15864
15864,2944,2726,1353127640.42465,2.0,15865
15865,2927,2643,1353129868.9086,2.0,15866
15866,2643,2810,1353133430.38937,2.0,15867
15867,2810,2643,1353133468.46223,2.0,15868
15868,2591,2297,1353143889.37662,2.0,15869
15869,2297,2591,1353143893.53802,2.0,15870
15870,3009,36,1353163193.69133,2.0,15871
15871,3010,1218,1353167553.91234,2.0,15872
15872,2830,1218,1353168042.74163,2.0,15873
15873,3011,1954,1353172422.94795,2.0,15874
15874,1954,3011,1353172689.89793,2.0,15875
15875,1954,3012,1353173144.48249,2.0,15876
15876,1218,2830,1353176838.53263,0.0,15877
15877,3013,2951,1353185455.07337,2.0,15878
15878,2951,3013,1353185457.78531,2.0,15879
15879,2726,2029,1353185488.75424,2.0,15880
15880,2988,1811,1353187569.77297,2.0,15881
15881,571,2789,1353187773.7947,2.0,15882
15882,3014,2029,1353196002.93274,2.0,15883
15883,3007,2643,1353196164.71946,2.0,15884
15884,2643,3007,1353196726.9354,2.0,15885
15885,524,3007,1353198889.8377,2.0,15886
15886,2486,2648,1353199592.43282,2.0,15887
15887,3016,3007,1353201786.4158,2.0,15888
15888,2889,2940,1353210155.45564,2.0,15889
15889,1765,2940,1353210211.07368,2.0,15890
15890,2940,2889,1353213970.20509,2.0,15891
15891,3007,36,1353223195.23047,2.0,15892
15892,36,3007,1353223227.80136,0.0,15893
15893,3017,2934,1353245038.94659,2.0,15894
15894,2934,3017,1353245169.54384,2.0,15895
15895,2636,243,1353251037.93594,2.0,15896
15896,3018,2636,1353256019.76329,2.0,15897
15897,2319,142,1353258539.07375,2.0,15898
15898,142,2319,1353258603.80363,2.0,15899
15899,2636,2559,1353258641.48548,2.0,15900
15900,2559,2636,1353258723.085,2.0,15901
15901,3019,2636,1353258751.033,2.0,15902
15902,2126,142,1353259387.39026,0.0,15903
15903,2636,3018,1353259436.28401,2.0,15904
15904,1335,3016,1353259846.63535,0.0,15905
15905,3007,3016,1353260347.22903,2.0,15906
15906,2935,3016,1353260960.22727,2.0,15907
15907,906,1954,1353261260.69823,1.0,15908
15908,2934,3016,1353262066.35879,2.0,15909
15909,2862,3019,1353262557.43216,2.0,15910
15910,3019,2862,1353262914.06364,2.0,15911
15911,2789,2643,1353264559.4292,2.0,15912
15912,2643,2789,1353264997.5961,2.0,15913
15913,2994,2029,1353266069.56311,2.0,15914
15914,1954,2932,1353269137.10328,2.0,15915
15915,2050,2729,1353273913.08481,2.0,15916
15916,2729,2050,1353273982.59685,2.0,15917
15917,3007,2764,1353277913.66101,2.0,15918
15918,1397,3020,1353278428.42546,0.0,15919
15919,3016,2935,1353280704.54081,2.0,15920
15920,2029,3021,1353283445.62823,1.0,15921
15921,2029,2726,1353286426.45518,1.0,15922
15922,2497,2177,1353289944.56278,2.0,15923
15923,2177,2497,1353290341.29211,2.0,15924
15924,1218,3010,1353291659.43488,0.0,15925
15925,1811,2945,1353298922.66948,0.0,15926
15926,2177,2029,1353299943.52261,2.0,15927
15927,2778,2029,1353300359.99976,2.0,15928
15928,3022,36,1353306860.14251,2.0,15929
15929,36,2184,1353308382.05358,0.0,15930
15930,2184,36,1353311453.6258,2.0,15931
15931,1898,36,1353311555.18084,2.0,15932
15932,3023,2935,1353318680.36412,2.0,15933
15933,2975,1397,1353325714.06571,2.0,15934
15934,244,2878,1353336934.3065,0.0,15935
15935,3024,1811,1353347354.30226,2.0,15936
15936,1811,3024,1353347539.13062,0.0,15937
15937,2136,2878,1353349005.98183,2.0,15938
15938,2270,2879,1353355659.18714,2.0,15939
15939,2875,2636,1353361961.90475,2.0,15940
15940,2636,2875,1353362004.66404,2.0,15941
15941,2253,3020,1353366193.9636,2.0,15942
15942,3026,540,1353376275.63274,2.0,15943
15943,2564,2297,1353384751.87914,2.0,15944
15944,2764,3007,1353385015.46591,2.0,15945
15945,2297,2564,1353385030.16301,2.0,15946
15946,36,2564,1353391847.26941,0.0,15947
15947,2247,1556,1353406068.03874,2.0,15948
15948,3027,113,1353411225.69602,2.0,15949
15949,2711,1917,1353411811.39375,2.0,15950
15950,1917,2711,1353411822.85565,2.0,15951
15951,3028,2993,1353416501.60485,2.0,15952
15952,3029,36,1353418140.88173,2.0,15953
15953,3028,2888,1353420031.56503,2.0,15954
15954,3030,2862,1353424030.82119,2.0,15955
15955,3031,2636,1353424451.75169,2.0,15956
15956,1625,2365,1353431306.45393,2.0,15957
15957,3032,541,1353431451.84309,2.0,15958
15958,541,3032,1353431501.01522,2.0,15959
15959,2456,3030,1353435457.5317,0.0,15960
15960,113,3027,1353437040.11735,2.0,15961
15961,2104,2267,1353437931.38336,2.0,15962
15962,2104,2878,1353438071.24089,2.0,15963
15963,2428,2431,1353439505.81228,2.0,15964
15964,3022,2345,1353443415.27824,2.0,15965
15965,2345,3022,1353444653.80727,2.0,15966
15966,2428,2771,1353447781.27606,2.0,15967
15967,1754,1500,1353453751.21539,1.0,15968
15968,3020,2068,1353457968.56896,2.0,15969
15969,1811,2951,1353460962.59203,0.0,15970
15970,2951,1811,1353460986.79551,2.0,15971
15971,2610,2297,1353462233.03163,2.0,15972
15972,2297,2610,1353462400.90569,2.0,15973
15973,2999,5,1353463838.07829,2.0,15974
15974,5,2999,1353464066.43818,0.0,15975
15975,2951,2389,1353466886.50671,2.0,15976
15976,2389,2951,1353466994.93476,2.0,15977
15977,2930,2297,1353471014.23927,2.0,15978
15978,2930,2389,1353471279.1148,2.0,15979
15979,2930,1811,1353472026.29784,2.0,15980
15980,2764,2898,1353479425.99727,2.0,15981
15981,2486,1895,1353481099.0525,2.0,15982
15982,1847,2386,1353494425.56051,0.0,15983
15983,493,2771,1353496443.82109,2.0,15984
15984,3034,2636,1353498735.8907,2.0,15985
15985,1694,2128,1353503078.11726,2.0,15986
15986,416,36,1353504812.12584,0.0,15987
15987,2403,2486,1353509804.67457,2.0,15988
15988,2486,2403,1353510195.493,2.0,15989
15989,1954,3032,1353511153.98703,2.0,15990
15990,2636,2731,1353514939.75924,2.0,15991
15991,1895,2486,1353518655.88694,2.0,15992
15992,1900,2727,1353519554.16612,2.0,15993
15993,2727,1900,1353519567.22784,2.0,15994
15994,1335,2556,1353520765.60381,0.0,15995
15995,1197,2878,1353525012.8606,2.0,15996
15996,3007,1954,1353525220.08118,2.0,15997
15997,1954,3007,1353525785.28553,2.0,15998
15998,1811,2926,1353526392.84426,0.0,15999
15999,2926,1811,1353526427.22945,2.0,16000
16000,2389,2902,1353531946.82698,2.0,16001
16001,2689,3035,1353537943.66507,2.0,16002
16002,854,2878,1353540769.80156,2.0,16003
16003,1675,2878,1353540779.09844,2.0,16004
16004,2202,362,1353547220.52932,2.0,16005
16005,362,2202,1353547258.27241,2.0,16006
16006,1811,2263,1353553770.04928,0.0,16007
16007,2263,3007,1353554870.01443,2.0,16008
16008,3007,2263,1353554907.30187,2.0,16009
16009,2126,3007,1353555514.81807,0.0,16010
16010,3007,2126,1353555652.71987,2.0,16011
16011,2951,2943,1353557384.95576,2.0,16012
16012,2943,2951,1353557434.01286,2.0,16013
16013,3020,1397,1353558050.79403,2.0,16014
16014,2970,2297,1353559968.87211,2.0,16015
16015,2297,2970,1353560351.012,2.0,16016
16016,2734,2726,1353561580.52738,2.0,16017
16017,2726,1900,1353563258.16459,2.0,16018
16018,1900,2726,1353563271.78309,2.0,16019
16019,1636,2428,1353570977.95111,2.0,16020
16020,2771,2428,1353571125.87487,2.0,16021
16021,2898,2764,1353573174.74177,2.0,16022
16022,2711,2776,1353576244.53166,2.0,16023
16023,2776,2711,1353576359.88544,2.0,16024
16024,2977,2764,1353591277.15282,2.0,16025
16025,2764,2977,1353591293.48438,2.0,16026
16026,2029,2778,1353593494.47633,1.0,16027
16027,2726,2648,1353594417.85099,2.0,16028
16028,3036,2636,1353600396.158,2.0,16029
16029,2636,3036,1353600502.0408,2.0,16030
16030,2740,2636,1353602098.16708,2.0,16031
16031,2636,2740,1353602809.34428,2.0,16032
16032,2907,2486,1353603684.58115,2.0,16033
16033,2486,2907,1353603812.66552,2.0,16034
16034,3037,2763,1353604732.42304,2.0,16035
16035,2763,3037,1353604824.99719,2.0,16036
16036,3020,2253,1353605370.01193,2.0,16037
16037,1567,1397,1353606826.9534,0.0,16038
16038,3004,1954,1353610203.0718,2.0,16039
16039,3004,2267,1353610392.26613,2.0,16040
16040,3038,1954,1353617602.94985,2.0,16041
16041,1954,3038,1353617630.50618,2.0,16042
16042,2689,2403,1353620206.54097,2.0,16043
16043,2403,2689,1353620239.89205,2.0,16044
16044,2297,1820,1353622422.79591,2.0,16045
16045,36,3038,1353622457.14812,0.0,16046
16046,3039,1954,1353645263.05095,2.0,16047
16047,2879,2270,1353649701.24799,2.0,16048
16048,2689,2659,1353649748.23336,2.0,16049
16049,2091,2270,1353651188.75327,2.0,16050
16050,1228,3037,1353651237.01464,2.0,16051
16051,2091,906,1353651258.65831,2.0,16052
16052,2796,2389,1353651730.56845,2.0,16053
16053,2389,2796,1353651790.12535,2.0,16054
16054,1954,3039,1353654553.57293,2.0,16055
16055,3042,36,1353663268.60165,2.0,16056
16056,2648,2486,1353665592.09151,2.0,16057
16057,3041,2486,1353667408.60713,2.0,16058
16058,3038,2636,1353667892.40123,2.0,16059
16059,2836,2177,1353679050.27937,2.0,16060
16060,2778,2177,1353679232.92071,2.0,16061
16061,2029,3037,1353679597.24762,1.0,16062
16062,36,3042,1353681090.031,0.0,16063
16063,2177,2778,1353681242.78631,2.0,16064
16064,2898,3037,1353684308.14778,2.0,16065
16065,3037,2898,1353684462.26061,2.0,16066
16066,2486,305,1353686172.24821,2.0,16067
16067,2344,1954,1353695699.70341,2.0,16068
16068,1954,2344,1353695760.57539,2.0,16069
16069,36,416,1353699558.79816,0.0,16070
16070,3037,2111,1353701983.03737,2.0,16071
16071,217,1954,1353703239.6503,2.0,16072
16072,1954,305,1353705515.06234,2.0,16073
16073,305,1954,1353705566.8815,0.0,16074
16074,2789,571,1353707269.87794,2.0,16075
16075,2776,3041,1353707385.69315,2.0,16076
16076,36,3041,1353707576.91968,0.0,16077
16077,2486,3041,1353707906.58715,2.0,16078
16078,3046,2029,1353709551.85268,2.0,16079
16079,2029,3046,1353709636.14125,1.0,16080
16080,2944,172,1353711233.3643,2.0,16081
16081,172,2944,1353711293.78586,2.0,16082
16082,2029,2994,1353720537.86848,1.0,16083
16083,2893,2898,1353722173.51319,2.0,16084
16084,2898,2893,1353722279.06642,2.0,16085
16085,3035,2689,1353723354.92265,2.0,16086
16086,1954,1694,1353729775.27374,2.0,16087
16087,1694,1954,1353729808.84854,2.0,16088
16088,3037,1228,1353733671.92273,2.0,16089
16089,1816,2734,1353737637.87335,2.0,16090
16090,3026,1397,1353740152.49428,2.0,16091
16091,2611,2029,1353740569.82287,2.0,16092
16092,2029,2611,1353740624.22645,1.0,16093
16093,2177,1900,1353749487.40197,2.0,16094
16094,1900,2177,1353749669.28871,2.0,16095
16095,1900,2935,1353756025.49846,2.0,16096
16096,3047,2806,1353771936.43532,2.0,16097
16097,2806,3047,1353772500.05165,2.0,16098
16098,2636,2890,1353772529.0716,2.0,16099
16099,2890,2636,1353772565.90726,2.0,16100
16100,3001,1676,1353777503.56272,2.0,16101
16101,1676,3001,1353777744.7609,2.0,16102
16102,3045,2902,1353782326.34181,2.0,16103
16103,521,2029,1353786548.5313,2.0,16104
16104,2902,2029,1353788415.49922,2.0,16105
16105,2029,2902,1353788456.8641,1.0,16106
16106,3049,2643,1353791152.58023,2.0,16107
16107,2316,2935,1353801885.44193,2.0,16108
16108,2935,2316,1353801899.10608,2.0,16109
16109,2195,1353,1353804040.4511,2.0,16110
16110,2559,2029,1353807406.48761,2.0,16111
16111,2029,2559,1353807493.32167,1.0,16112
16112,2902,3045,1353809737.01197,2.0,16113
16113,2881,1318,1353820271.25766,2.0,16114
16114,540,2881,1353827934.00566,2.0,16115
16115,3050,1811,1353827943.1199,2.0,16116
16116,3051,8,1353828233.09036,2.0,16117
16117,8,3051,1353828306.10752,0.0,16118
16118,3026,1319,1353829721.79066,2.0,16119
16119,2881,1319,1353831432.75194,2.0,16120
16120,1657,2389,1353833109.07333,0.0,16121
16121,24,1218,1353833182.27524,0.0,16122
16122,3026,136,1353833805.04218,2.0,16123
16123,3052,36,1353836805.7514,2.0,16124
16124,2270,1787,1353840864.52704,2.0,16125
16125,3053,2776,1353847536.14643,2.0,16126
16126,3041,2776,1353847547.54415,2.0,16127
16127,2831,2776,1353847551.49716,2.0,16128
16128,136,1397,1353858307.20698,0.0,16129
16129,2689,2935,1353866383.51883,2.0,16130
16130,3037,2689,1353866954.08364,2.0,16131
16131,2111,2029,1353868243.55096,2.0,16132
16132,2625,1954,1353878452.42636,2.0,16133
16133,3054,36,1353878715.50289,2.0,16134
16134,2512,1954,1353879054.45121,2.0,16135
16135,36,3054,1353879708.48497,0.0,16136
16136,2935,2297,1353880713.62427,2.0,16137
16137,3055,2726,1353887412.24811,2.0,16138
16138,2726,3055,1353887419.35161,2.0,16139
16139,1747,2029,1353891743.9492,2.0,16140
16140,2734,2029,1353891785.99125,2.0,16141
16141,2687,2029,1353892856.9389,2.0,16142
16142,2763,2029,1353892948.50061,2.0,16143
16143,2352,2029,1353893010.44001,2.0,16144
16144,3056,2726,1353894110.72203,2.0,16145
16145,2726,3056,1353894149.19913,2.0,16146
16146,1900,523,1353897341.09677,2.0,16147
16147,523,1900,1353897350.90555,2.0,16148
16148,1463,36,1353929041.53764,2.0,16149
16149,3059,1616,1353933231.11735,2.0,16150
16150,2334,97,1353935602.65381,2.0,16151
16151,2111,3037,1353942527.75563,2.0,16152
16152,2893,1566,1353946222.7486,2.0,16153
16153,1566,2893,1353946528.45625,0.0,16154
16154,2126,3060,1353948433.81936,0.0,16155
16155,2659,2689,1353948807.18046,2.0,16156
16156,2659,2935,1353948810.46503,2.0,16157
16157,2689,3037,1353948853.3717,2.0,16158
16158,2126,2179,1353948997.11362,0.0,16159
16159,1954,2950,1353956925.61866,2.0,16160
16160,2175,8,1353957776.14813,2.0,16161
16161,8,2175,1353958403.79197,0.0,16162
16162,3061,1616,1353958530.12214,2.0,16163
16163,1616,3061,1353959605.97462,0.0,16164
16164,1612,1218,1353962634.1078,2.0,16165
16165,1218,1612,1353963471.06347,0.0,16166
16166,2029,521,1353967657.27922,1.0,16167
16167,3036,1954,1353975897.50372,2.0,16168
16168,3064,1954,1353976105.4184,2.0,16169
16169,1954,3064,1353976521.20827,2.0,16170
16170,1694,523,1353979478.11008,2.0,16171
16171,523,1694,1353979770.74879,2.0,16172
16172,1811,2643,1353980258.35915,0.0,16173
16173,2643,1811,1353980323.41526,2.0,16174
16174,1335,494,1353981103.18289,0.0,16175
16175,2029,1202,1353985569.96357,1.0,16176
16176,2029,2881,1353985700.29182,1.0,16177
16177,3055,2029,1353987427.15571,2.0,16178
16178,2029,3055,1353987609.03899,1.0,16179
16179,3065,36,1353997306.49706,2.0,16180
16180,2944,8,1354011022.1689,2.0,16181
16181,3066,3061,1354019902.21717,2.0,16182
16182,3067,2371,1354020118.8471,2.0,16183
16183,2371,2963,1354020456.21617,2.0,16184
16184,3068,2776,1354026681.51773,2.0,16185
16185,3069,2776,1354026686.76109,2.0,16186
16186,36,3065,1354031918.9657,0.0,16187
16187,2282,1616,1354034406.01012,2.0,16188
16188,8,2944,1354037159.55567,0.0,16189
16189,2944,2029,1354048181.10882,2.0,16190
16190,2029,2944,1354051100.10739,1.0,16191
16191,1720,1630,1354051247.48576,2.0,16192
16192,3061,3066,1354051472.66479,2.0,16193
16193,3071,1954,1354052355.2254,2.0,16194
16194,3070,1954,1354052375.94817,2.0,16195
16195,1954,3071,1354052490.34564,2.0,16196
16196,1954,2417,1354053731.34094,2.0,16197
16197,2417,1954,1354053743.99758,2.0,16198
16198,2881,2046,1354054491.60326,2.0,16199
16199,2046,2881,1354054629.97448,0.0,16200
16200,2689,2881,1354055907.23183,2.0,16201
16201,2881,2689,1354056399.13895,2.0,16202
16202,2896,1954,1354058058.70421,2.0,16203
16203,3074,1900,1354061193.99594,2.0,16204
16204,2389,2643,1354061475.80835,2.0,16205
16205,1954,2643,1354063244.12409,2.0,16206
16206,2643,1954,1354063254.89626,2.0,16207
16207,3076,1954,1354063788.46991,2.0,16208
16208,1954,3076,1354063869.4568,2.0,16209
16209,2643,2964,1354064429.56234,2.0,16210
16210,2964,2643,1354064604.75441,2.0,16211
16211,2731,1954,1354065334.97375,2.0,16212
16212,2389,1954,1354065538.2226,2.0,16213
16213,2964,2726,1354066477.69111,2.0,16214
16214,2726,2689,1354066583.76213,2.0,16215
16215,2029,7,1354067737.32014,1.0,16216
16216,1900,2711,1354068467.81309,2.0,16217
16217,1364,7,1354068531.08765,0.0,16218
16218,11,7,1354068541.23313,0.0,16219
16219,2,7,1354068551.86893,0.0,16220
16220,2711,1900,1354068618.31699,2.0,16221
16221,2776,3068,1354073222.71925,2.0,16222
16222,36,3068,1354073583.16188,0.0,16223
16223,1787,2270,1354075937.21498,2.0,16224
16224,3060,2267,1354077725.45677,2.0,16225
16225,3028,2267,1354077732.26059,2.0,16226
16226,2111,2881,1354078138.43767,2.0,16227
16227,2949,2881,1354078166.81591,2.0,16228
16228,2881,1387,1354079188.33049,2.0,16229
16229,2764,2836,1354079378.52708,2.0,16230
16230,1202,1387,1354079953.57965,0.0,16231
16231,2111,2389,1354080648.87514,2.0,16232
16232,2389,2111,1354080806.2202,2.0,16233
16233,1878,2659,1354082148.99701,2.0,16234
16234,1319,2659,1354082172.13098,2.0,16235
16235,2877,1811,1354082503.67216,2.0,16236
16236,2949,2389,1354082524.87097,2.0,16237
16237,1811,2877,1354082599.02744,0.0,16238
16238,3077,2329,1354082708.00274,2.0,16239
16239,2329,3077,1354082739.61265,2.0,16240
16240,3072,2389,1354082940.81824,2.0,16241
16241,3077,2898,1354084668.48634,2.0,16242
16242,2898,3077,1354084674.39075,2.0,16243
16243,14,2659,1354085648.15845,0.0,16244
16244,3026,362,1354085787.26941,2.0,16245
16245,2389,3045,1354086512.97014,2.0,16246
16246,3045,2389,1354086719.80854,2.0,16247
16247,2680,2126,1354087481.41414,2.0,16248
16248,2126,2680,1354087740.74807,0.0,16249
16249,3599,42,1354091262.72434,2.0,16250
16250,42,3599,1354091421.98897,0.0,16251
16251,2282,2081,1354099965.09558,2.0,16252
16252,2234,1616,1354101674.76911,2.0,16253
16253,1616,2234,1354101689.24859,0.0,16254
16254,1954,3070,1354101816.81267,2.0,16255
16255,2379,1954,1354103162.21233,2.0,16256
16256,1954,2379,1354103377.17825,2.0,16257
16257,2971,2712,1354107422.88963,2.0,16258
16258,150,36,1354108870.47914,0.0,16259
16259,36,150,1354112971.73164,0.0,16260
16260,1616,150,1354113316.65446,0.0,16261
16261,150,1616,1354113477.36681,0.0,16262
16262,2177,2836,1354122356.44537,2.0,16263
16263,2836,2764,1354123291.62932,2.0,16264
16264,3078,3019,1354124373.21503,2.0,16265
16265,36,2964,1354133431.36481,0.0,16266
16266,2964,36,1354133513.28873,2.0,16267
16267,2636,2648,1354136924.64082,2.0,16268
16268,2978,3001,1354140420.69711,2.0,16269
16269,3001,2978,1354140441.60128,2.0,16270
16270,3079,3046,1354142143.37979,2.0,16271
16271,3046,3079,1354142207.25704,2.0,16272
16272,2253,1335,1354144912.68402,2.0,16273
16273,1335,2253,1354144929.31653,0.0,16274
16274,2689,2764,1354145565.4691,2.0,16275
16275,2734,2689,1354147537.38251,2.0,16276
16276,313,2689,1354147543.16451,2.0,16277
16277,26,2389,1354147925.0237,0.0,16278
16278,26,3046,1354147973.26591,0.0,16279
16279,2734,1833,1354160757.7442,2.0,16280
16280,1833,2734,1354160771.34585,2.0,16281
16281,1816,2389,1354165884.05567,2.0,16282
16282,3081,2643,1354167268.82873,2.0,16283
16283,2643,3081,1354167284.73896,2.0,16284
16284,3019,3082,1354184095.73292,2.0,16285
16285,36,1616,1354187523.88798,0.0,16286
16286,1218,1616,1354187556.05389,0.0,16287
16287,3083,3019,1354188432.42246,2.0,16288
16288,3019,3083,1354188465.79661,2.0,16289
16289,2886,1753,1354197912.29627,2.0,16290
16290,1753,2886,1354198000.57336,0.0,16291
16291,1586,1753,1354198200.54684,2.0,16292
16292,2862,3046,1354203758.99943,2.0,16293
16293,3046,2862,1354204044.87418,2.0,16294
16294,3084,1954,1354208899.38403,2.0,16295
16295,1954,3084,1354208924.21904,2.0,16296
16296,3012,1954,1354208945.32023,2.0,16297
16297,3034,1954,1354212614.96811,2.0,16298
16298,1954,3034,1354212737.41315,2.0,16299
16299,2829,1954,1354216410.96855,2.0,16300
16300,1954,2829,1354216699.47334,2.0,16301
16301,3085,1954,1354218310.58872,2.0,16302
16302,1954,3085,1354219453.37332,2.0,16303
16303,2693,1811,1354220065.09109,2.0,16304
16304,3057,2202,1354221528.80198,2.0,16305
16305,2202,3057,1354221565.96951,2.0,16306
16306,3086,1954,1354223253.21782,2.0,16307
16307,1954,3086,1354224915.87017,2.0,16308
16308,3087,1954,1354226140.6492,2.0,16309
16309,1954,3087,1354226426.14264,2.0,16310
16310,2636,3087,1354226888.40681,2.0,16311
16311,3087,2636,1354227028.42189,2.0,16312
16312,3088,1726,1354230683.06433,2.0,16313
16313,3089,1954,1354234702.43636,2.0,16314
16314,1954,3089,1354234979.89503,2.0,16315
16315,3088,547,1354236165.2443,2.0,16316
16316,3090,3046,1354236400.74928,2.0,16317
16317,3046,3090,1354236582.48763,2.0,16318
16318,1954,2731,1354240925.64097,2.0,16319
16319,2877,2643,1354243626.8342,2.0,16320
16320,2643,2877,1354245391.41239,2.0,16321
16321,3088,101,1354253434.37439,2.0,16322
16322,1318,2881,1354262177.86212,0.0,16323
16323,1982,1676,1354289145.60924,2.0,16324
16324,1676,1982,1354289382.53618,2.0,16325
16325,1387,1566,1354294969.98826,0.0,16326
16326,1657,1566,1354295072.20596,0.0,16327
16327,3091,1811,1354302111.15801,2.0,16328
16328,1811,3091,1354302220.58112,0.0,16329
16329,2643,2389,1354306558.6987,2.0,16330
16330,2944,1900,1354307464.93946,2.0,16331
16331,1900,2944,1354308018.3828,2.0,16332
16332,2891,2636,1354309944.47636,2.0,16333
16333,1954,2964,1354310387.69234,2.0,16334
16334,2964,1954,1354310418.98381,2.0,16335
16335,2403,1811,1354312356.92574,2.0,16336
16336,1335,2781,1354317048.64347,0.0,16337
16337,1811,2403,1354317133.48361,0.0,16338
16338,1913,1019,1354319162.58152,2.0,16339
16339,1019,1913,1354319282.46126,0.0,16340
16340,1019,105,1354323870.88336,0.0,16341
16341,105,1019,1354323914.14146,2.0,16342
16342,2726,2944,1354325259.93098,2.0,16343
16343,3045,1811,1354340252.60517,2.0,16344
16344,1811,3045,1354340356.59675,0.0,16345
16345,3003,2648,1354341417.56136,2.0,16346
16346,2648,3003,1354343628.90128,2.0,16347
16347,2689,2796,1354344925.2951,2.0,16348
16348,3068,36,1354363111.41616,2.0,16349
16349,2379,1652,1354376127.42771,2.0,16350
16350,2776,243,1354386475.45853,2.0,16351
16351,2643,2177,1354389149.37776,2.0,16352
16352,2177,2643,1354389234.97449,2.0,16353
16353,2177,2046,1354389500.40985,2.0,16354
16354,2564,36,1354392380.7965,2.0,16355
16355,1833,2643,1354392600.99379,2.0,16356
16356,2897,3093,1354396086.92281,2.0,16357
16357,3046,3599,1354396760.65363,2.0,16358
16358,3599,3046,1354396812.31989,2.0,16359
16359,3094,1954,1354398362.98615,2.0,16360
16360,2643,2335,1354401896.5192,2.0,16361
16361,2335,2643,1354401957.55257,2.0,16362
16362,2943,2643,1354402699.25285,2.0,16363
16363,2993,1364,1354403726.94566,1.0,16364
16364,2779,2267,1354404793.93135,2.0,16365
16365,2888,2267,1354404800.41969,2.0,16366
16366,2816,2267,1354404825.47516,2.0,16367
16367,2643,189,1354405240.70355,2.0,16368
16368,189,2643,1354405741.80607,2.0,16369
16369,2945,2643,1354407875.49922,2.0,16370
16370,3095,1954,1354408816.29626,2.0,16371
16371,1968,1732,1354409027.85943,2.0,16372
16372,1732,1968,1354409049.35025,2.0,16373
16373,1954,3095,1354409723.08313,2.0,16374
16374,1811,2988,1354413471.0329,0.0,16375
16375,3028,2898,1354420297.02143,2.0,16376
16376,3060,2898,1354420320.02256,2.0,16377
16377,1335,2689,1354425433.15579,0.0,16378
16378,2898,2726,1354428549.57585,2.0,16379
16379,1811,193,1354431629.95932,0.0,16380
16380,2068,193,1354431884.21642,2.0,16381
16381,36,2778,1354439994.73643,0.0,16382
16382,3096,36,1354440052.94426,2.0,16383
16383,3098,2043,1354467872.09823,2.0,16384
16384,3099,2858,1354477631.75153,2.0,16385
16385,2858,3099,1354477717.3628,2.0,16386
16386,2881,1833,1354478556.09656,2.0,16387
16387,1833,2881,1354478560.61665,2.0,16388
16388,3100,3037,1354483449.57281,2.0,16389
16389,3080,1954,1354484586.88741,2.0,16390
16390,1954,3080,1354484937.4199,2.0,16391
16391,1734,3100,1354485769.25827,2.0,16392
16392,2643,243,1354486450.04223,2.0,16393
16393,243,2643,1354486453.10305,0.0,16394
